id,question,answer,score
d20f4006-5928-4014-a3ed-7558647d7baa,"A 70 year old male, known case of chronic renal failure suffers from a pathological fracture of Rt femur, the diagnosis is -",The diagnosis is a right femur pathological fracture due to chronic renal failure.,0.5
e0b1fcff-bcd8-45d8-83e7-8c06b0a6104d,"A 20 year old man presents with repeated episodes of hematemesis. there is no history of jaundice or liver decompensation. On examination, the significan findings include moderate splenomegaly and presence of esophageal varices. There is no ascites or peptic ulceration. The liver function tests are normal. What is the most likely diagnosis?","The most likely diagnosis is Portal Hypertension, based on the presence of esophageal varices and splenomegaly without signs of liver disease.",0.5
eb852cf5-af58-4468-9704-3fb1a38c760d,What will be the most likely diagnosis in a 70 year old male with hypo-aesthesia of external auditory meatus (Histelberg's sign positive)?,"The most likely diagnosis would be Ramsay Hunt Syndrome, also known as herpes zoster oticus.",0
9ef4afb1-997a-453e-be72-9eb605d0f67a,"A 35 year old male underwent the following procedure before his surgery, After 2 days he developed headache which gets relieved by lying down.What is the definitive treatment for this?","Without information about the specific procedure he underwent, it's hard to give definitive treatment advice . However, his symptoms suggest he may have a post-dural puncture headache. Definitive treatment often involves a procedure known as an epidural blood patch.",0.75
1d70fda1-6214-4876-b5e5-b37ef5d882d8,A 28 year old male presented to you with lower abdominal pain associated with pain in the groin. He also complains of nausea. Elevation of the testis relieves his pain. What is your diagnosis?,The symptoms suggest the person may have testicular torsion.,0.5
9273b1bd-dec3-4757-90a8-8d4b8a930b62,"A female patient after injury comes to casualty. Her ABG shows low pH. PCO2 high, bicarbonate normal.The diagnosis is -",The diagnosis is respiratory acidosis due to high PCO2 (carbon dioxide retention) and low pH which indicates acidity.,1
28858ec3-f330-405d-9b73-671a30353f79,A 10 year old injured her upper limb 2 years ago. She presents with valgus deformity of the elbow and paresthesias over the medial border of the hand. What is the likely diagnosis?,The likely diagnosis is Cubitus Valgus with possible damage to the ulnar nerve.,0.5
6f3f4534-2d7b-4760-a9ed-f5dcfd414d34,"A 15 years old Male presented with history of fever since 2 days, unable to swallow the food with muffled voice. On examination it is noted right tonsil is shifted to midline. What is the diagnosis:","The symptoms suggest a peritonsillar abscess, a severe infection near the tonsils causing swelling and pushing the tonsil towards the midline.",0.5
6513b6c8-723f-4843-b249-b7637180b5ed,"A 58 years old woman, who had backache and recurrent chest infections for 6 months, develops sudden weakness of the legs and urinary retention. Her investigations show hemoglobin of 7.3 gm/d1, serum calcium 12.6 mg/d1, phosphate 2.5 mg/dl, alkaline phosphatse 100 uil, serum albumin 3 gm/d1, globulin 7.1 gm/d1, and urea 178 mg/dl. What is the most likely diagnosis ?","The most likely diagnosis for this patient is Multiple Myeloma, a cancer of plasma cells that produces abnormal proteins causing various symptoms including bone pain, frequent infections, and renal dysfunction.",1
ce36e860-95ba-4700-8fd4-00d9f80f8933,A child is suffering from dry skin and is mentally retarded-diagnosis ?,"The child may be suffering from Ichthyosis, a condition that often presents with dry skin, and may be associated with developmental delays. However, a proper medical examination is necessary for diagnosis.",0.5
0e7d5aef-85ad-4060-9564-14ff765687d0,"A 20-year-old man complains of difficulty in reading the newspaper with his right eye, three weeks after sustaining a gun shot injury to his left eye. The most likely diagnosis is","The most likely diagnosis is sympathetic ophthalmia, a bilateral inflammation of both eyes following trauma to one eye.
",1
8c18d16c-0dd1-4117-8b64-a6ca3812c5e6,A patient comes with a non itchy eruption in the groin which on KOH examination reveals fungi. The diagnosis is,"The diagnosis is most likely Tinea Cruris, also known as ""jock itch,"" a type of fungal infection.",0.5
8b73ba49-78a9-41c2-a1b7-658a7fb02c52,"An adult male patient presented in the OPD with complaints of cough and fever for 3 months and haemoptysis off and on, His sputum was positive for AFB. On probing it was found that he had already received treatment with RHZE for 3 weeks from a nearby hospital and discontinued. How will you categorize and manage the patient -","This patient is classified as a case of tuberculosis with previous incomplete treatment or ""treatment after loss to follow-up."" He should preferably be reassessed for drug sensitivity and restarted on a regimen that includes first-line anti-tuberculosis drugs under the guidance of a healthcare professional, with direct observed therapy to ensure complete treatment.",0.5
d2234107-7268-4503-acd5-4d98170cfd8b,Measurement of urine vanillyl mandelic acid can help in diagnosis of-,"The measurement of urine vanillyl mandelic acid (VMA) can aid in diagnosing conditions such as neuroblastoma and pheochromocytoma, as these conditions often cause elevated VMA levels.",0.5
59520557-2d59-4dea-bb3f-e2e609dcf56e,A patient has normal anterior chamber and hazy cornea in one eye and shallow ant chamber and miotic pupil in fellow eye. the diagnosis is :,The patient might be suffering from conditions like corneal edema in one eye and acute angle-closure glaucoma in the other. Please consult with an ophthalmologist for precise diagnosis.,0.5
c76111ff-644e-4e16-ad38-271c474e5303,Patient presents to us 3 days after bell's palsy what is the initial treatment for the patient ?,"The initial treatment for Bell's palsy typically involves corticosteroids like prednisone, which can reduce inflammation and swelling.",0.8
52d0b53f-7996-4c30-9c1d-dfd5fc12b487,Comment on the first differential diagnosis of the CXR of a 50-year-old patient with cough for 2 weeks.,"As an AI, I can't evaluate radiology images directly. However, in a 50-year-old patient with a prolonged cough, your first differential diagnosis from a chest x-ray (CXR) might include conditions like pneumonia, bronchitis, COPD exacerbation, or lung cancer. Please consult a medical professional for accurate diagnosis.",0.5
da9d12fa-dc39-4e38-a8f3-803c81f84310,"An old lady came with complaint of pain in left calf region. A diagnosis of deep vein thrombosis (DVT) was made and she was put on warfarin therapy. After 3 months, she was brought to hospital with complaint of nose bleed which automatically stopped in few minutes. Her lab repos show INR of 7.0. To avoid hemorrhage, what to do next in addition to discontinuation of the drug?",Vitamin K should be administered to reverse the effects of the warfarin and reduce the risk of hemorrhage. Regular monitoring of her INR is also necessary.,1
528581ef-9a4a-40da-a054-fe9c1dd57af6,"A 60-year-old woman presents with generalized edema, skin ulceration and hypertension. Urine examination shows subnephrotic proteinuria (<2gm) and microscopic haematuria. Serum complement levels are decreased and she is positive for anti-hepatitis c antibodies. The likely diagnosis is -","The likely diagnosis is Membranoproliferative Glomerulonephritis (MPGN), particularly type II which is often associated with Hepatitis C infection.",0
aaa57d1d-29d5-4bf1-bef8-2b7df6428deb,"A boy after playing football complaining fatigue and abdominal pain. He also had a history of hand swelling in past. On ultrasonography, he has shrunken spleen. What is the likely diagnosis of this patient?","The likely diagnosis could be Sickle Cell Disease, as the symptoms mentioned (fatigue, abdominal pain, hand swelling, and shrunken spleen) are common in this condition.",0.9
33f32ebb-5158-44a0-98aa-171dfc488bec,"A 30 year old female, married since one year, present to the psychiatry clinic with hyperactivity since 2 weeks. A diagnosis of mania is made. She had 3 prior episodes of mania in last 5 years and every time after taking medication she goes to premorbid state. Her urine pregnancy test is positive. Which is the preferred drug for management of this patient?","The preferred drug for the management of this patient, who is pregnant and has a history of mania, should be a mood stabilizer such as Lamotrigine, due to its lower risk profile in pregnancy. However, treatment should be individualized and closely monitored.",0.5
f4f4ef6b-7547-47a8-9843-66d91790c0da,"A 63 year-old obese woman who has suffered from chronic leg swelling for several years. Her legs get intermittently red and swollen. When this happens she applies a combination of lanolin and Neosporin. One week ago, she did this and her legs got very inflamed and developed blisters, oozing and severe pruritus. The most likely diagnosis is:","The most likely diagnosis is cellulitis, a bacterial skin infection often triggered by a break or breach in the skin.",0
6873293a-7023-4192-be50-1b1b42ff1f9d,What is the diagnosis in this patient who developed chest pain after coughing?,"As an AI, I'm not able to diagnose, but chest pain after coughing could potentially indicate conditions like a pulled muscle, chest infection, or even a lung condition. However, severe conditions like heart problems can't be ruled out. It is important to consult a doctor for an accurate diagnosis.",0.5
8323d364-a614-473a-963e-e3ea7251a1ae,"7 year old child presented with fever, bleeding gums and fatigue for 4 days. On examination, she had splenomegaly. CBC shows Hb of 6gm%, TLC 75,000/HL, Platelet count 35,000 / HL. Bone marrow aspiration showed these cells as comprising 50% of marrow cells. What is the diagnosis?","The diagnosis likely indicates acute leukemia, possibly Acute Myeloid Leukemia (AML) given the symptoms and lab findings. However, more detailed testing is necessary to confirm the diagnosis.
",0.9
